GEMS Contest ID,Registered Voters for District,Total Votes,Election Year,Election Month,Election Type
City of Seattle Council Position No. 9 nonpartisan office,373630,197524,2011,August,primary election
City of Seattle Proposition No. 1 Regular Tax Levy Including Families and Education,373630,197524,2011,August,primary election
Seattle Transportation Benefit District Proposition No. 1 Increased Vehicle License Fee,373630,197524,2011,August,primary election
Metropolitan King County Council District No. 4 nonpartisan office,139554,75299,2011,August,primary election
City of SeaTac Council Position No. 1 nonpartisan office,10268,5128,2011,August,primary election
City of SeaTac Council Position No. 3 nonpartisan office,10268,5128,2011,August,primary election
City of SeaTac Council Position No. 5 nonpartisan office,10268,5128,2011,August,primary election
City of SeaTac Council Position No. 7 nonpartisan office,10268,5128,2011,August,primary election
City of SeaTac Proposition No. 1 Change in Plan of Government,10268,5128,2011,August,primary election
City of Shoreline Council Position No. 2 nonpartisan office,33429,18141,2011,August,primary election
City of Shoreline Council Position No. 4 nonpartisan office,33429,18141,2011,August,primary election
City of Shoreline Council Position No. 6 nonpartisan office,33429,18141,2011,August,primary election
Ronald Wastewater District Commissioner Position No. 1 nonpartisan office,33218,18027,2011,August,primary election
Shoreline Fire Department Commissioner Position No. 1 nonpartisan office,33429,18141,2011,August,primary election
"Shoreline Fire Department Commissioner Position No. 4 nonpartisan office, short and full term",33429,18141,2011,August,primary election
Highlands Sewer District Commissioner Position No. 1 nonpartisan office,211,114,2011,August,primary election
King County Fire Protection District No. 50 Commissioner Position No. 1 nonpartisan office,331,215,2011,August,primary election
"King County Fire Protection District No. 50 Commissioner Position No. 3 nonpartisan office, unexpired 4-year term",331,215,2011,August,primary election
Skykomish School District No. 404 Director Position No. 1 nonpartisan office,331,215,2011,August,primary election
Skykomish School District No. 404 Director Position No. 3 nonpartisan office,331,215,2011,August,primary election
Skykomish School District No. 404 Director Position No. 5 nonpartisan office,331,215,2011,August,primary election
Town of Skykomish Council Position No. 1 nonpartisan office,130,85,2011,August,primary election
Town of Skykomish Council Position No. 3 nonpartisan office,130,85,2011,August,primary election
Town of Skykomish Council Position No. 5 nonpartisan office,130,85,2011,August,primary election
Snoqualmie Pass Fire Protection District No. 51 Commissioner Position No. 2 nonpartisan office,63,34,2011,August,primary election
Snoqualmie Pass Utility District Commissioner Position No. 2 nonpartisan office,63,34,2011,August,primary election
City of Snoqualmie Council Position No. 2 nonpartisan office,5895,3271,2011,August,primary election
City of Snoqualmie Council Position No. 4 nonpartisan office,5895,3271,2011,August,primary election
City of Snoqualmie Council Position No. 6 nonpartisan office,5895,3271,2011,August,primary election
City of Tukwila Advisory Measure No. 1 Licensed Card Rooms in the City of Tukwila,7001,3163,2011,August,primary election
City of Tukwila Council Position No. 2 nonpartisan office,7001,3163,2011,August,primary election
City of Tukwila Council Position No. 4 nonpartisan office,7001,3163,2011,August,primary election
City of Tukwila Council Position No. 6 nonpartisan office,7001,3163,2011,August,primary election
City of Tukwila Mayor nonpartisan office,7001,3163,2011,August,primary election
City of Woodinville Council Position No. 2 nonpartisan office,6772,3650,2011,August,primary election
City of Woodinville Council Position No. 4 nonpartisan office,6772,3650,2011,August,primary election
City of Woodinville Council Position No. 6 nonpartisan office,6772,3650,2011,August,primary election
Town of Yarrow Point Council Position No. 2 nonpartisan office,778,460,2011,August,primary election
Town of Yarrow Point Council Position No. 4 nonpartisan office,778,460,2011,August,primary election
Snoqualmie Valley School District No. 410 Proposition No. 1,21474,11467,2011,April,special election
"Tahoma School District No. 401 Proposition No. 1 General Obligation Bonds - $125,000,000",22948,11154,2011,April,special election
Lake Washington School District No. 414 Proposition No. 1 Capital Projects Levy,98987,35889,2011,February,special election
"Snoqualmie Valley School District No. 410 Proposition No. 1 General Obligation Bonds - $56,200,000",21382,9980,2011,February,special election
King County Fire Protection District No. 38 Proposition No. 1 Fire Station Construction Bonds,6499,2839,2011,February,special election
"Vashon Island School District No. 402 Proposition No. 1 General Obligation Bonds - $47,700,000",7824,4370,2011,February,special election
"Vashon Island School District No. 402 Proposition No. 2 General Obligation Bonds - $3,500,000",7824,4370,2011,February,special election
Highline School District No. 401 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy,56549,20518,2011,February,special election
City of North Bend Proposition No. 1 Fire Station Construction Bonds,3320,1647,2011,February,special election
State Supreme Court Justice Position No. 5 nonpartisan office,1069791,766477,2010,November,general election
State Supreme Court Justice Position No. 6 nonpartisan office,1069791,766477,2010,November,general election
United States Representative Congressional District No. 1 partisan office,150133,110433,2010,November,general election
United States Senator  partisan office,1069791,766477,2010,November,general election
Amendment to the State Constitution Engrossed Substitute House Joint Resolution No. 4220,1069791,766477,2010,November,general election
Amendment to the State Constitution Senate Joint Resolution No. 8225,1069791,766477,2010,November,general election
Charter Amendment No. 1 Amendments to the Preamble,1069791,766477,2010,November,general election
Charter Amendment No. 2 Amendment of Section 690 - Campaign Finance,1069791,766477,2010,November,general election
Charter Amendment No. 3 Amendment of Section 890 and New Section 897 - Collective Bargaining,1069791,766477,2010,November,general election
"Court of Appeals, Division No. 1, District No. 1 Judge Position No. 1 nonpartisan office",1069791,766477,2010,November,general election
"Court of Appeals, Division No. 1, District No. 1 Judge Position No. 2 unexpired 1-year term, nonpartisan office",1069791,766477,2010,November,general election
District Court Northeast Electoral District Judge Position No. 1 nonpartisan office,303765,224986,2010,November,general election
District Court Northeast Electoral District Judge Position No. 2 nonpartisan office,303765,224986,2010,November,general election
District Court Northeast Electoral District Judge Position No. 3 nonpartisan office,303765,224986,2010,November,general election
District Court Northeast Electoral District Judge Position No. 4 nonpartisan office,303765,224986,2010,November,general election
District Court Northeast Electoral District Judge Position No. 5 nonpartisan office,303765,224986,2010,November,general election
"District Court Northeast Electoral District Judge Position No. 6 short and full term, nonpartisan office",303765,224986,2010,November,general election
"District Court Northeast Electoral District Judge Position No. 7 short and full term, nonpartisan office",303765,224986,2010,November,general election
Initiative Measure No. 1053,1069791,766477,2010,November,general election
Initiative Measure No. 1082,1069791,766477,2010,November,general election
Initiative Measure No. 1098,1069791,766477,2010,November,general election
